governorate,city,category,item,avg_price_egp,min_price_egp,max_price_egp
Luxor,Luxor,Markets,Potatoes (1 kg),18.75,9.0,30.0
Luxor,Luxor,Markets,Onions (1 kg),20.2,9.0,42.2
Luxor,Luxor,Markets,Lettuce (1 Head),14.71,10.0,15.82
Luxor,Luxor,Markets,Bottled Water (1.5 Liter),9.25,6.0,10.55
Luxor,Luxor,Markets,Bottle of Wine (Mid-Range),388.72,250.0,527.45
Luxor,Luxor,Markets,Domestic Beer (0.5 Liter Bottle),64.73,40.0,94.19
Luxor,Luxor,Markets,Imported Beer (0.33 Liter Bottle),90.0,65.93,120.0
Luxor,Luxor,Markets,"Cigarettes (Pack of 20, Marlboro)",80.0,80.0,130.0
Luxor,Luxor,Transportation,One-Way Ticket (Local Transport),3.5,,
Luxor,Luxor,Transportation,Taxi Start (Standard Tariff),50.0,50.0,50.0
Luxor,Luxor,Transportation,Taxi 1 km (Standard Tariff),10.25,10.0,16.0
Luxor,Luxor,Transportation,Taxi 1 Hour Waiting (Standard Tariff),100.0,100.0,100.0
Luxor,Luxor,Transportation,Gasoline (1 Liter),16.5,12.0,24.0
Luxor,Luxor,Transportation,Volkswagen Golf 1.5 (or Equivalent New Compact Car),1690000.0,1690000.0,1690000.0
Luxor,Luxor,Transportation,Toyota Corolla Sedan 1.6 (or Equivalent New Mid-Size Car),1000000.0,1000000.0,1150000.0
Luxor,Luxor,Utilities (Monthly),"Basic Utilities for 85 m2 Apartment (Electricity, Heating, Cooling, Water, Garbage)",1202.02,566.67,2445.44
Luxor,Luxor,Utilities (Monthly),"Mobile Phone Plan (Monthly, with Calls and 10GB+ Data)",150.0,100.0,527.45
Luxor,Luxor,Utilities (Monthly),"Broadband Internet (Unlimited Data, 60 Mbps or Higher)",325.0,310.0,1100.0
Luxor,Luxor,Sports And Leisure,"Tennis Court Rental (1 Hour, Weekend)",500.0,,
Luxor,Luxor,Sports And Leisure,Cinema Ticket (International Release),180.49,150.0,210.98
Luxor,Luxor,Childcare,"Private Full-Day Preschool or Kindergarten, Monthly Fee per Child",5274.47,5274.47,5274.47
Luxor,Luxor,Childcare,"International Primary School, Annual Tuition per Child",31646.81,31646.81,31646.81
Luxor,Luxor,Clothing And Shoes,Jeans (Levi's 501 or Similar),1074.01,622.02,1700.0
Luxor,Luxor,Clothing And Shoes,Summer Dress in a Chain Store (e.g. Zara or H&M),1750.0,1000.0,2500.0
Luxor,Luxor,Clothing And Shoes,Men's Leather Business Shoes,1500.0,1500.0,1500.0
Luxor,Luxor,Rent Per Month,1 Bedroom Apartment Outside of City Centre,15000.0,,
Luxor,Luxor,Salaries And Financing,Average Monthly Net Salary (After Tax),3500.0,,
Monufia,Shebin El Kom,Restaurants,Meal at an Inexpensive Restaurant,392.5,285.0,500.0
Monufia,Shebin El Kom,Restaurants,Combo Meal at McDonald's (or Equivalent Fast-Food Meal),300.0,,
Monufia,Shebin El Kom,Restaurants,Domestic Draft Beer (0.5 Liter),100.0,,
Monufia,Shebin El Kom,Restaurants,Imported Beer (0.33 Liter Bottle),200.0,,
Monufia,Shebin El Kom,Restaurants,Cappuccino (Regular Size),150.0,,
Monufia,Shebin El Kom,Restaurants,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle)",150.0,,
Monufia,Shebin El Kom,Restaurants,Bottled Water (0.33 Liter),10.0,,
Monufia,Shebin El Kom,Markets,"Milk (Regular, 1 Liter)",40.0,,
Monufia,Shebin El Kom,Markets,White Rice (1 kg),40.0,,
Monufia,Shebin El Kom,Markets,"Eggs (12, Large Size)",48.0,,
Monufia,Shebin El Kom,Markets,Local Cheese (1 kg),80.0,,
Monufia,Shebin El Kom,Markets,Chicken Fillets (1 kg),120.0,,
Monufia,Shebin El Kom,Markets,Beef Round or Equivalent Back Leg Red Meat (1 kg),400.0,,
Monufia,Shebin El Kom,Markets,Apples (1 kg),100.0,,
Monufia,Shebin El Kom,Markets,Bananas (1 kg),40.0,,
Monufia,Shebin El Kom,Markets,Oranges (1 kg),30.0,,
Monufia,Shebin El Kom,Markets,Tomatoes (1 kg),20.0,,
Monufia,Shebin El Kom,Markets,Potatoes (1 kg),25.0,,
Monufia,Shebin El Kom,Markets,Onions (1 kg),20.0,,
Monufia,Shebin El Kom,Markets,Lettuce (1 Head),30.0,,
Monufia,Shebin El Kom,Markets,Bottled Water (1.5 Liter),10.0,,
Monufia,Shebin El Kom,Markets,Bottle of Wine (Mid-Range),300.0,,
Monufia,Shebin El Kom,Markets,Domestic Beer (0.5 Liter Bottle),57.5,50.0,65.0
Monufia,Shebin El Kom,Markets,Imported Beer (0.33 Liter Bottle),100.0,,
Monufia,Shebin El Kom,Markets,"Cigarettes (Pack of 20, Marlboro)",120.0,,
Monufia,Shebin El Kom,Transportation,One-Way Ticket (Local Transport),40.0,,
Monufia,Shebin El Kom,Transportation,Taxi Start (Standard Tariff),20.0,,
Monufia,Shebin El Kom,Transportation,Gasoline (1 Liter),20.0,,
Monufia,Shebin El Kom,Utilities (Monthly),"Basic Utilities for 85 m2 Apartment (Electricity, Heating, Cooling, Water, Garbage)",1200.0,,
Monufia,Shebin El Kom,Utilities (Monthly),"Mobile Phone Plan (Monthly, with Calls and 10GB+ Data)",100.0,,
Monufia,Shebin El Kom,Utilities (Monthly),"Broadband Internet (Unlimited Data, 60 Mbps or Higher)",400.0,,
Monufia,Shebin El Kom,Sports And Leisure,"Tennis Court Rental (1 Hour, Weekend)",300.0,,
Monufia,Shebin El Kom,Sports And Leisure,Cinema Ticket (International Release),150.0,,
Monufia,Shebin El Kom,Childcare,"International Primary School, Annual Tuition per Child",20000.0,,
Monufia,Shebin El Kom,Clothing And Shoes,Jeans (Levi's 501 or Similar),1500.0,,
Monufia,Shebin El Kom,Clothing And Shoes,Summer Dress in a Chain Store (e.g. Zara or H&M),1600.0,,
Monufia,Shebin El Kom,Clothing And Shoes,Nike Running Shoes (Mid-Range),7000.0,,
Monufia,Shebin El Kom,Clothing And Shoes,Men's Leather Business Shoes,1000.0,,
Minya,Minya,Restaurants,Meal at an Inexpensive Restaurant,150.0,100.0,300.0
Minya,Minya,Restaurants,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks)",400.0,400.0,3955.85
Minya,Minya,Restaurants,Combo Meal at McDonald's (or Equivalent Fast-Food Meal),245.0,200.0,300.0
Minya,Minya,Restaurants,Domestic Draft Beer (0.5 Liter),60.0,50.0,150.0
Minya,Minya,Restaurants,Imported Beer (0.33 Liter Bottle),150.0,95.0,210.0
Minya,Minya,Restaurants,Cappuccino (Regular Size),68.0,30.0,150.0
Minya,Minya,Restaurants,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle)",19.56,15.0,30.0
Minya,Minya,Restaurants,Bottled Water (0.33 Liter),5.5,5.0,10.0
Minya,Minya,Markets,"Milk (Regular, 1 Liter)",41.67,20.0,70.0
Minya,Minya,Markets,Fresh White Bread (500 g Loaf),10.0,10.0,55.0
Minya,Minya,Markets,White Rice (1 kg),32.5,23.0,50.0
Minya,Minya,Markets,"Eggs (12, Large Size)",70.0,60.0,84.0
Minya,Minya,Markets,Local Cheese (1 kg),135.0,50.0,200.0
Minya,Minya,Markets,Chicken Fillets (1 kg),200.0,170.0,249.0
Minya,Minya,Markets,Beef Round or Equivalent Back Leg Red Meat (1 kg),370.0,340.0,495.0
Minya,Minya,Markets,Apples (1 kg),40.0,30.0,100.0
Minya,Minya,Markets,Bananas (1 kg),26.67,20.0,50.0
Minya,Minya,Markets,Oranges (1 kg),21.67,10.0,40.0
Minya,Minya,Markets,Tomatoes (1 kg),17.67,5.0,40.0
Minya,Minya,Markets,Potatoes (1 kg),17.5,10.0,35.0
Minya,Minya,Markets,Onions (1 kg),20.0,15.0,30.0
Minya,Minya,Markets,Lettuce (1 Head),12.4,5.0,24.0
Minya,Minya,Markets,Bottled Water (1.5 Liter),10.0,7.0,15.0
Minya,Minya,Markets,Bottle of Wine (Mid-Range),225.0,200.0,250.0
Minya,Minya,Markets,Domestic Beer (0.5 Liter Bottle),72.5,55.0,90.0
Minya,Minya,Markets,Imported Beer (0.33 Liter Bottle),85.0,85.0,85.0
Minya,Minya,Markets,"Cigarettes (Pack of 20, Marlboro)",100.0,80.0,150.0
Minya,Minya,Transportation,One-Way Ticket (Local Transport),10.0,5.0,40.0
Minya,Minya,Transportation,Taxi Start (Standard Tariff),14.0,13.0,50.0
Minya,Minya,Transportation,Taxi 1 km (Standard Tariff),7.5,5.0,20.0
Minya,Minya,Transportation,Taxi 1 Hour Waiting (Standard Tariff),40.0,40.0,40.0
Minya,Minya,Transportation,Gasoline (1 Liter),17.0,13.0,24.0
Minya,Minya,Transportation,Volkswagen Golf 1.5 (or Equivalent New Compact Car),1690000.0,1690000.0,1690000.0
Minya,Minya,Transportation,Toyota Corolla Sedan 1.6 (or Equivalent New Mid-Size Car),1441666.67,1300000.0,1700000.0
Minya,Minya,Utilities (Monthly),"Basic Utilities for 85 m2 Apartment (Electricity, Heating, Cooling, Water, Garbage)",936.55,578.0,1700.0
Minya,Minya,Utilities (Monthly),"Mobile Phone Plan (Monthly, with Calls and 10GB+ Data)",316.67,100.0,500.0
Minya,Minya,Utilities (Monthly),"Broadband Internet (Unlimited Data, 60 Mbps or Higher)",1000.0,700.0,2000.0
Minya,Minya,Sports And Leisure,Monthly Fitness Club Membership,366.67,300.0,500.0
Minya,Minya,Sports And Leisure,"Tennis Court Rental (1 Hour, Weekend)",250.0,200.0,300.0
Minya,Minya,Sports And Leisure,Cinema Ticket (International Release),250.0,150.0,350.0
Minya,Minya,Childcare,"Private Full-Day Preschool or Kindergarten, Monthly Fee per Child",4833.33,3000.0,6000.0
Minya,Minya,Childcare,"International Primary School, Annual Tuition per Child",123750.0,95000.0,150000.0
Minya,Minya,Clothing And Shoes,Jeans (Levi's 501 or Similar),500.0,300.0,1000.0
Minya,Minya,Clothing And Shoes,Summer Dress in a Chain Store (e.g. Zara or H&M),2000.0,1500.0,5000.0
Minya,Minya,Clothing And Shoes,Nike Running Shoes (Mid-Range),4250.0,2500.0,15000.0
Minya,Minya,Clothing And Shoes,Men's Leather Business Shoes,2575.0,1000.0,5000.0
Minya,Minya,Rent Per Month,1 Bedroom Apartment in City Centre,5000.0,3000.0,8000.0
Minya,Minya,Rent Per Month,1 Bedroom Apartment Outside of City Centre,3500.0,2000.0,6000.0
Minya,Minya,Rent Per Month,3 Bedroom Apartment in City Centre,8000.0,6000.0,10000.0
Minya,Minya,Rent Per Month,3 Bedroom Apartment Outside of City Centre,5333.33,4000.0,8000.0
Minya,Minya,Buy Apartment Price,Price per Square Meter to Buy Apartment in City Centre,25000.0,20000.0,30000.0
Minya,Minya,Buy Apartment Price,Price per Square Meter to Buy Apartment Outside of Centre,13500.0,12000.0,15000.0
Minya,Minya,Salaries And Financing,Average Monthly Net Salary (After Tax),4000.0,,
Minya,Minya,Salaries And Financing,"Annual Mortgage Interest Rate (20-Year Fixed, in %)",20.0,15.0,25.0
Cairo,Cairo,Restaurants,Meal at an Inexpensive Restaurant,200.0,115.0,500.0
Cairo,Cairo,Restaurants,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks)",800.0,500.0,2500.0
Cairo,Cairo,Restaurants,Combo Meal at McDonald's (or Equivalent Fast-Food Meal),300.0,250.0,350.0
Cairo,Cairo,Restaurants,Domestic Draft Beer (0.5 Liter),72.5,54.0,200.0
Cairo,Cairo,Restaurants,Imported Beer (0.33 Liter Bottle),150.0,90.0,250.0
Cairo,Cairo,Restaurants,Cappuccino (Regular Size),64.12,30.0,120.0
Cairo,Cairo,Restaurants,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle)",16.38,15.0,20.0
Cairo,Cairo,Restaurants,Bottled Water (0.33 Liter),6.53,5.0,10.0
Cairo,Cairo,Markets,"Milk (Regular, 1 Liter)",47.5,43.0,50.0
Cairo,Cairo,Markets,Fresh White Bread (500 g Loaf),36.25,12.5,60.0
Cairo,Cairo,Markets,White Rice (1 kg),35.0,30.0,40.0
Cairo,Cairo,Markets,"Eggs (12, Large Size)",76.0,36.0,84.0
Cairo,Cairo,Markets,Local Cheese (1 kg),208.12,80.0,280.0
Cairo,Cairo,Markets,Chicken Fillets (1 kg),285.0,180.0,375.0
Cairo,Cairo,Markets,Beef Round or Equivalent Back Leg Red Meat (1 kg),460.0,400.0,500.0
Cairo,Cairo,Markets,Apples (1 kg),72.11,40.0,100.0
Cairo,Cairo,Markets,Bananas (1 kg),33.82,25.0,50.0
Cairo,Cairo,Markets,Oranges (1 kg),27.0,16.0,35.0
Cairo,Cairo,Markets,Tomatoes (1 kg),19.0,8.0,25.0
Cairo,Cairo,Markets,Potatoes (1 kg),20.0,10.0,30.0
Cairo,Cairo,Markets,Onions (1 kg),18.57,10.0,30.0
Cairo,Cairo,Markets,Lettuce (1 Head),10.0,5.0,15.0
Cairo,Cairo,Markets,Bottled Water (1.5 Liter),10.12,9.0,12.0
Cairo,Cairo,Markets,Bottle of Wine (Mid-Range),300.0,150.0,600.0
Cairo,Cairo,Markets,Domestic Beer (0.5 Liter Bottle),65.0,60.0,90.0
Cairo,Cairo,Markets,Imported Beer (0.33 Liter Bottle),92.5,45.0,160.0
Cairo,Cairo,Markets,"Cigarettes (Pack of 20, Marlboro)",100.0,85.0,120.0
Cairo,Cairo,Transportation,One-Way Ticket (Local Transport),13.5,12.0,15.0
Cairo,Cairo,Transportation,Monthly Public Transport Pass (Regular Price),350.0,,
Cairo,Cairo,Transportation,Taxi Start (Standard Tariff),30.0,20.0,50.0
Cairo,Cairo,Transportation,Taxi 1 km (Standard Tariff),9.0,8.0,12.0
Cairo,Cairo,Transportation,Taxi 1 Hour Waiting (Standard Tariff),200.0,100.0,240.0
Cairo,Cairo,Transportation,Gasoline (1 Liter),19.24,15.0,24.0
Cairo,Cairo,Transportation,Volkswagen Golf 1.5 (or Equivalent New Compact Car),1690000.0,1600000.0,1800000.0
Cairo,Cairo,Transportation,Toyota Corolla Sedan 1.6 (or Equivalent New Mid-Size Car),1400000.0,1150000.0,1700000.0
Cairo,Cairo,Utilities (Monthly),"Basic Utilities for 85 m2 Apartment (Electricity, Heating, Cooling, Water, Garbage)",1700.0,1062.5,1700.0
Cairo,Cairo,Utilities (Monthly),"Mobile Phone Plan (Monthly, with Calls and 10GB+ Data)",435.0,300.0,570.0
Cairo,Cairo,Utilities (Monthly),"Broadband Internet (Unlimited Data, 60 Mbps or Higher)",720.33,450.0,1000.0
Cairo,Cairo,Sports And Leisure,Monthly Fitness Club Membership,1200.0,,
Cairo,Cairo,Sports And Leisure,"Tennis Court Rental (1 Hour, Weekend)",100.0,,
Cairo,Cairo,Sports And Leisure,Cinema Ticket (International Release),150.0,150.0,150.0
Cairo,Cairo,Childcare,"Private Full-Day Preschool or Kindergarten, Monthly Fee per Child",4155.56,3000.0,5000.0
Cairo,Cairo,Childcare,"International Primary School, Annual Tuition per Child",111363.64,100000.0,308661.93
Cairo,Cairo,Clothing And Shoes,Jeans (Levi's 501 or Similar),1503.57,750.0,3000.0
Cairo,Cairo,Clothing And Shoes,Summer Dress in a Chain Store (e.g. Zara or H&M),2300.0,1500.0,3000.0
Cairo,Cairo,Clothing And Shoes,Nike Running Shoes (Mid-Range),6083.33,4000.0,7000.0
Cairo,Cairo,Clothing And Shoes,Men's Leather Business Shoes,3000.0,1000.0,5000.0
Cairo,Cairo,Rent Per Month,1 Bedroom Apartment in City Centre,20000.0,,
Cairo,Cairo,Rent Per Month,1 Bedroom Apartment Outside of City Centre,15000.0,,
Cairo,Cairo,Rent Per Month,3 Bedroom Apartment in City Centre,40000.0,,
Cairo,Cairo,Rent Per Month,3 Bedroom Apartment Outside of City Centre,35000.0,,
Cairo,Cairo,Buy Apartment Price,Price per Square Meter to Buy Apartment in City Centre,50000.0,,
Cairo,Cairo,Buy Apartment Price,Price per Square Meter to Buy Apartment Outside of Centre,20000.0,,
Cairo,Cairo,Salaries And Financing,Average Monthly Net Salary (After Tax),9500.0,,
Cairo,Cairo,Salaries And Financing,"Annual Mortgage Interest Rate (20-Year Fixed, in %)",11.4,9.0,24.0
Cairo,New Cairo,Restaurants,Meal at an Inexpensive Restaurant,200.0,100.0,500.0
Cairo,New Cairo,Restaurants,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks)",1200.0,800.0,2500.0
Cairo,New Cairo,Restaurants,Combo Meal at McDonald's (or Equivalent Fast-Food Meal),300.0,250.0,350.0
Cairo,New Cairo,Restaurants,Domestic Draft Beer (0.5 Liter),90.0,54.0,200.0
Cairo,New Cairo,Restaurants,Imported Beer (0.33 Liter Bottle),150.0,100.0,250.0
Cairo,New Cairo,Restaurants,Cappuccino (Regular Size),95.36,50.0,140.0
Cairo,New Cairo,Restaurants,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle)",19.92,15.0,50.0
Cairo,New Cairo,Restaurants,Bottled Water (0.33 Liter),7.44,5.0,20.0
Cairo,New Cairo,Markets,"Milk (Regular, 1 Liter)",49.33,43.0,55.0
Cairo,New Cairo,Markets,Fresh White Bread (500 g Loaf),30.35,10.0,47.0
Cairo,New Cairo,Markets,White Rice (1 kg),37.33,34.0,40.0
Cairo,New Cairo,Markets,"Eggs (12, Large Size)",77.28,36.0,108.0
Cairo,New Cairo,Markets,Local Cheese (1 kg),222.0,50.0,280.0
Cairo,New Cairo,Markets,Chicken Fillets (1 kg),285.83,225.0,375.0
Cairo,New Cairo,Markets,Beef Round or Equivalent Back Leg Red Meat (1 kg),460.0,400.0,550.0
Cairo,New Cairo,Markets,Apples (1 kg),91.67,70.0,100.0
Cairo,New Cairo,Markets,Bananas (1 kg),33.67,25.0,50.0
Cairo,New Cairo,Markets,Oranges (1 kg),27.0,20.0,30.0
Cairo,New Cairo,Markets,Tomatoes (1 kg),19.51,5.0,25.0
Cairo,New Cairo,Markets,Potatoes (1 kg),22.27,10.0,37.0
Cairo,New Cairo,Markets,Onions (1 kg),28.7,9.0,44.09
Cairo,New Cairo,Markets,Lettuce (1 Head),9.2,5.0,15.0
Cairo,New Cairo,Markets,Bottled Water (1.5 Liter),12.5,9.0,20.0
Cairo,New Cairo,Markets,Bottle of Wine (Mid-Range),450.0,300.0,600.0
Cairo,New Cairo,Markets,Domestic Beer (0.5 Liter Bottle),65.0,,
Cairo,New Cairo,Markets,Imported Beer (0.33 Liter Bottle),92.5,65.0,120.0
Cairo,New Cairo,Markets,"Cigarettes (Pack of 20, Marlboro)",100.0,85.0,110.0
Cairo,New Cairo,Transportation,One-Way Ticket (Local Transport),15.0,10.0,20.0
Cairo,New Cairo,Transportation,Taxi Start (Standard Tariff),30.0,20.0,60.0
Cairo,New Cairo,Transportation,Taxi 1 km (Standard Tariff),9.0,5.0,12.0
Cairo,New Cairo,Transportation,Taxi 1 Hour Waiting (Standard Tariff),200.0,100.0,300.0
Cairo,New Cairo,Transportation,Gasoline (1 Liter),19.24,15.0,24.0
Cairo,New Cairo,Transportation,Volkswagen Golf 1.5 (or Equivalent New Compact Car),1690000.0,1600000.0,1690000.0
Cairo,New Cairo,Transportation,Toyota Corolla Sedan 1.6 (or Equivalent New Mid-Size Car),1400000.0,1150000.0,1650000.0
Cairo,New Cairo,Utilities (Monthly),"Basic Utilities for 85 m2 Apartment (Electricity, Heating, Cooling, Water, Garbage)",2221.49,1062.5,6000.0
Cairo,New Cairo,Utilities (Monthly),"Mobile Phone Plan (Monthly, with Calls and 10GB+ Data)",488.12,300.0,1000.0
Cairo,New Cairo,Utilities (Monthly),"Broadband Internet (Unlimited Data, 60 Mbps or Higher)",720.33,450.0,1200.0
Cairo,New Cairo,Sports And Leisure,Monthly Fitness Club Membership,1535.42,600.0,3000.0
Cairo,New Cairo,Sports And Leisure,"Tennis Court Rental (1 Hour, Weekend)",333.33,100.0,500.0
Cairo,New Cairo,Sports And Leisure,Cinema Ticket (International Release),170.0,150.0,200.0
Cairo,New Cairo,Childcare,"Private Full-Day Preschool or Kindergarten, Monthly Fee per Child",8000.0,6000.0,13000.0
Cairo,New Cairo,Childcare,"International Primary School, Annual Tuition per Child",236498.3,120000.0,500000.0
Cairo,New Cairo,Clothing And Shoes,Jeans (Levi's 501 or Similar),2400.0,1000.0,3000.0
Cairo,New Cairo,Clothing And Shoes,Summer Dress in a Chain Store (e.g. Zara or H&M),2866.67,2600.0,3000.0
Cairo,New Cairo,Clothing And Shoes,Nike Running Shoes (Mid-Range),6083.33,5000.0,7000.0
Cairo,New Cairo,Clothing And Shoes,Men's Leather Business Shoes,3000.0,1000.0,5000.0
Cairo,New Cairo,Rent Per Month,1 Bedroom Apartment in City Centre,16000.0,12000.0,20000.0
Cairo,New Cairo,Rent Per Month,1 Bedroom Apartment Outside of City Centre,12750.0,8000.0,18000.0
Cairo,New Cairo,Rent Per Month,3 Bedroom Apartment in City Centre,28500.0,18000.0,35000.0
Cairo,New Cairo,Rent Per Month,3 Bedroom Apartment Outside of City Centre,18975.0,14000.0,25000.0
Cairo,New Cairo,Buy Apartment Price,Price per Square Meter to Buy Apartment in City Centre,70000.0,50000.0,100000.0
Cairo,New Cairo,Buy Apartment Price,Price per Square Meter to Buy Apartment Outside of Centre,36722.0,35000.0,40000.0
Cairo,New Cairo,Salaries And Financing,Average Monthly Net Salary (After Tax),9833.33,,
Cairo,New Cairo,Salaries And Financing,"Annual Mortgage Interest Rate (20-Year Fixed, in %)",11.4,9.0,15.2
Port Said,Port Said,Restaurants,Meal at an Inexpensive Restaurant,200.0,120.0,500.0
Port Said,Port Said,Restaurants,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks)",800.0,500.0,1500.0
Port Said,Port Said,Restaurants,Combo Meal at McDonald's (or Equivalent Fast-Food Meal),250.0,200.0,360.0
Port Said,Port Said,Restaurants,Domestic Draft Beer (0.5 Liter),72.5,60.0,110.0
Port Said,Port Said,Restaurants,Imported Beer (0.33 Liter Bottle),150.0,90.0,200.0
Port Said,Port Said,Restaurants,Cappuccino (Regular Size),64.12,30.0,120.0
Port Said,Port Said,Restaurants,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle)",16.38,15.0,20.0
Port Said,Port Said,Restaurants,Bottled Water (0.33 Liter),6.0,5.0,10.0
Port Said,Port Said,Markets,"Milk (Regular, 1 Liter)",35.33,21.0,50.0
Port Said,Port Said,Markets,Fresh White Bread (500 g Loaf),39.57,20.0,120.0
Port Said,Port Said,Markets,White Rice (1 kg),33.52,26.0,90.0
Port Said,Port Said,Markets,"Eggs (12, Large Size)",61.17,36.0,72.0
Port Said,Port Said,Markets,Local Cheese (1 kg),208.12,70.0,500.0
Port Said,Port Said,Markets,Chicken Fillets (1 kg),166.67,100.0,250.0
Port Said,Port Said,Markets,Beef Round or Equivalent Back Leg Red Meat (1 kg),426.67,400.0,500.0
Port Said,Port Said,Markets,Apples (1 kg),72.11,40.0,90.0
Port Said,Port Said,Markets,Bananas (1 kg),33.82,25.0,50.0
Port Said,Port Said,Markets,Oranges (1 kg),22.69,10.0,35.0
Port Said,Port Said,Markets,Tomatoes (1 kg),17.04,10.0,30.0
Port Said,Port Said,Markets,Potatoes (1 kg),17.08,7.0,30.0
Port Said,Port Said,Markets,Onions (1 kg),18.57,10.0,30.0
Port Said,Port Said,Markets,Lettuce (1 Head),11.67,5.0,30.0
Port Said,Port Said,Markets,Bottled Water (1.5 Liter),9.0,7.0,12.0
Port Said,Port Said,Markets,Bottle of Wine (Mid-Range),300.0,150.0,500.0
Port Said,Port Said,Markets,Domestic Beer (0.5 Liter Bottle),66.0,60.0,90.0
Port Said,Port Said,Markets,Imported Beer (0.33 Liter Bottle),140.0,45.0,160.0
Port Said,Port Said,Markets,"Cigarettes (Pack of 20, Marlboro)",100.0,80.0,150.0
Port Said,Port Said,Transportation,Monthly Public Transport Pass (Regular Price),120.0,,
Port Said,Port Said,Transportation,Taxi Start (Standard Tariff),15.0,15.0,50.0
Port Said,Port Said,Transportation,Taxi 1 km (Standard Tariff),22.5,10.0,30.0
Port Said,Port Said,Transportation,Taxi 1 Hour Waiting (Standard Tariff),100.0,70.0,100.0
Port Said,Port Said,Transportation,Gasoline (1 Liter),13.0,11.0,24.0
Port Said,Port Said,Transportation,Volkswagen Golf 1.5 (or Equivalent New Compact Car),1690000.0,1690000.0,1800000.0
Port Said,Port Said,Transportation,Toyota Corolla Sedan 1.6 (or Equivalent New Mid-Size Car),1506250.0,1200000.0,1700000.0
Port Said,Port Said,Utilities (Monthly),"Basic Utilities for 85 m2 Apartment (Electricity, Heating, Cooling, Water, Garbage)",669.6,470.0,1416.67
Port Said,Port Said,Utilities (Monthly),"Mobile Phone Plan (Monthly, with Calls and 10GB+ Data)",335.79,150.0,500.0
Port Said,Port Said,Utilities (Monthly),"Broadband Internet (Unlimited Data, 60 Mbps or Higher)",360.0,250.0,1000.0
Port Said,Port Said,Sports And Leisure,Monthly Fitness Club Membership,300.0,,
Port Said,Port Said,Sports And Leisure,Cinema Ticket (International Release),150.0,100.0,150.0
Port Said,Port Said,Childcare,"Private Full-Day Preschool or Kindergarten, Monthly Fee per Child",1833.33,1833.33,5000.0
Port Said,Port Said,Childcare,"International Primary School, Annual Tuition per Child",30000.0,30000.0,308661.93
Port Said,Port Said,Clothing And Shoes,Jeans (Levi's 501 or Similar),1503.57,600.0,3000.0
Port Said,Port Said,Clothing And Shoes,Summer Dress in a Chain Store (e.g. Zara or H&M),2300.0,800.0,4000.0
Port Said,Port Said,Clothing And Shoes,Nike Running Shoes (Mid-Range),6545.45,3500.0,17000.0
Port Said,Port Said,Clothing And Shoes,Men's Leather Business Shoes,2877.78,700.0,5000.0
Port Said,Port Said,Buy Apartment Price,Price per Square Meter to Buy Apartment in City Centre,80000.0,,
Port Said,Port Said,Buy Apartment Price,Price per Square Meter to Buy Apartment Outside of Centre,20000.0,,
Port Said,Port Said,Salaries And Financing,Average Monthly Net Salary (After Tax),10000.0,,
Port Said,Port Said,Salaries And Financing,"Annual Mortgage Interest Rate (20-Year Fixed, in %)",20.5,14.0,24.0
Qalyubia,Qalyub,Restaurants,Meal at an Inexpensive Restaurant,200.0,100.0,500.0
Qalyubia,Qalyub,Restaurants,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks)",800.0,500.0,1500.0
Qalyubia,Qalyub,Restaurants,Combo Meal at McDonald's (or Equivalent Fast-Food Meal),250.0,200.0,350.0
Qalyubia,Qalyub,Restaurants,Domestic Draft Beer (0.5 Liter),72.5,60.0,110.0
Qalyubia,Qalyub,Restaurants,Imported Beer (0.33 Liter Bottle),120.0,90.0,200.0
Qalyubia,Qalyub,Restaurants,Cappuccino (Regular Size),64.12,45.0,120.0
Qalyubia,Qalyub,Restaurants,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle)",16.38,15.0,30.0
Qalyubia,Qalyub,Restaurants,Bottled Water (0.33 Liter),6.53,5.0,15.0
Qalyubia,Qalyub,Markets,"Milk (Regular, 1 Liter)",43.93,38.0,55.0
Qalyubia,Qalyub,Markets,Fresh White Bread (500 g Loaf),36.54,20.0,120.0
Qalyubia,Qalyub,Markets,White Rice (1 kg),33.52,26.0,45.0
Qalyubia,Qalyub,Markets,"Eggs (12, Large Size)",61.17,36.0,96.0
Qalyubia,Qalyub,Markets,Local Cheese (1 kg),208.12,80.0,450.0
Qalyubia,Qalyub,Markets,Chicken Fillets (1 kg),220.62,120.0,350.0
Qalyubia,Qalyub,Markets,Beef Round or Equivalent Back Leg Red Meat (1 kg),468.62,400.0,550.0
Qalyubia,Qalyub,Markets,Apples (1 kg),72.11,40.0,130.0
Qalyubia,Qalyub,Markets,Bananas (1 kg),33.82,25.0,58.0
Qalyubia,Qalyub,Markets,Oranges (1 kg),22.69,10.0,50.0
