Id_cost,governorate,city,category,item,avg_price_egp,min_price_egp,max_price_egp
1385,Port Said,Port Said,Markets,Imported Beer (0.33 Liter Bottle),140,45,160
1386,Port Said,Port Said,Markets,"Cigarettes (Pack of 20, Marlboro)",100,80,150
1387,Port Said,Port Said,Transportation,Monthly Public Transport Pass (Regular Price),120,,
1388,Port Said,Port Said,Transportation,Taxi Start (Standard Tariff),15,15,50
1389,Port Said,Port Said,Transportation,Taxi 1 km (Standard Tariff),22.5,10,30
1390,Port Said,Port Said,Transportation,Taxi 1 Hour Waiting (Standard Tariff),100,70,100
1391,Port Said,Port Said,Transportation,Gasoline (1 Liter),13,11,24
1392,Port Said,Port Said,Transportation,Volkswagen Golf 1.5 (or Equivalent New Compact Car),1690000,1690000,1800000
1393,Port Said,Port Said,Transportation,Toyota Corolla Sedan 1.6 (or Equivalent New Mid-Size Car),1506250,1200000,1700000
1394,Port Said,Port Said,Utilities (Monthly),"Basic Utilities for 85 m2 Apartment (Electricity, Heating, Cooling, Water, Garbage)",669.6,470,1416.67
1395,Port Said,Port Said,Utilities (Monthly),"Mobile Phone Plan (Monthly, with Calls and 10GB+ Data)",335.79,150,500
1396,Port Said,Port Said,Utilities (Monthly),"Broadband Internet (Unlimited Data, 60 Mbps or Higher)",360,250,1000
1397,Port Said,Port Said,Sports And Leisure,Monthly Fitness Club Membership,300,,
1398,Port Said,Port Said,Sports And Leisure,Cinema Ticket (International Release),150,100,150
1399,Port Said,Port Said,Childcare,"Private Full-Day Preschool or Kindergarten, Monthly Fee per Child",1833.33,1833.33,5000
1400,Port Said,Port Said,Childcare,"International Primary School, Annual Tuition per Child",30000,30000,308661.93
1401,Port Said,Port Said,Clothing And Shoes,Jeans (Levi's 501 or Similar),1503.57,600,3000
1402,Port Said,Port Said,Clothing And Shoes,Summer Dress in a Chain Store (e.g. Zara or H&M),2300,800,4000
1403,Port Said,Port Said,Clothing And Shoes,Nike Running Shoes (Mid-Range),6545.45,3500,17000
1404,Port Said,Port Said,Clothing And Shoes,Men's Leather Business Shoes,2877.78,700,5000
1405,Port Said,Port Said,Buy Apartment Price,Price per Square Meter to Buy Apartment in City Centre,80000,,
1406,Port Said,Port Said,Buy Apartment Price,Price per Square Meter to Buy Apartment Outside of Centre,20000,,
1407,Port Said,Port Said,Salaries And Financing,Average Monthly Net Salary (After Tax),10000,,
1408,Port Said,Port Said,Salaries And Financing,"Annual Mortgage Interest Rate (20-Year Fixed, in %)",20.5,14,24
1409,Qalyubia,Qalyub,Restaurants,Meal at an Inexpensive Restaurant,200,100,500
1410,Qalyubia,Qalyub,Restaurants,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks)",800,500,1500
1411,Qalyubia,Qalyub,Restaurants,Combo Meal at McDonald's (or Equivalent Fast-Food Meal),250,200,350
1412,Qalyubia,Qalyub,Restaurants,Domestic Draft Beer (0.5 Liter),72.5,60,110
1413,Qalyubia,Qalyub,Restaurants,Imported Beer (0.33 Liter Bottle),120,90,200
1414,Qalyubia,Qalyub,Restaurants,Cappuccino (Regular Size),64.12,45,120
1415,Qalyubia,Qalyub,Restaurants,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle)",16.38,15,30
1416,Qalyubia,Qalyub,Restaurants,Bottled Water (0.33 Liter),6.53,5,15
1417,Qalyubia,Qalyub,Markets,"Milk (Regular, 1 Liter)",43.93,38,55
1418,Qalyubia,Qalyub,Markets,Fresh White Bread (500 g Loaf),36.54,20,120
1419,Qalyubia,Qalyub,Markets,White Rice (1 kg),33.52,26,45
1420,Qalyubia,Qalyub,Markets,"Eggs (12, Large Size)",61.17,36,96
1421,Qalyubia,Qalyub,Markets,Local Cheese (1 kg),208.12,80,450
1422,Qalyubia,Qalyub,Markets,Chicken Fillets (1 kg),220.62,120,350
1423,Qalyubia,Qalyub,Markets,Beef Round or Equivalent Back Leg Red Meat (1 kg),468.62,400,550
1424,Qalyubia,Qalyub,Markets,Apples (1 kg),72.11,40,130
1425,Qalyubia,Qalyub,Markets,Bananas (1 kg),33.82,25,58
1426,Qalyubia,Qalyub,Markets,Oranges (1 kg),22.69,10,50
1427,Qalyubia,Qalyub,Markets,Tomatoes (1 kg),17.04,8,35
1428,Qalyubia,Qalyub,Markets,Potatoes (1 kg),17.08,7,30
1429,Qalyubia,Qalyub,Markets,Onions (1 kg),18.57,10,33.07
1430,Qalyubia,Qalyub,Markets,Lettuce (1 Head),14,5,30
1431,Qalyubia,Qalyub,Markets,Bottled Water (1.5 Liter),10.12,8,15
1432,Qalyubia,Qalyub,Markets,Bottle of Wine (Mid-Range),300,150,600
1433,Qalyubia,Qalyub,Markets,Domestic Beer (0.5 Liter Bottle),66,40,120
1434,Qalyubia,Qalyub,Markets,Imported Beer (0.33 Liter Bottle),109.41,45,160
1435,Qalyubia,Qalyub,Markets,"Cigarettes (Pack of 20, Marlboro)",100,80,150
1436,Qalyubia,Qalyub,Transportation,One-Way Ticket (Local Transport),20,,
1437,Qalyubia,Qalyub,Transportation,Taxi Start (Standard Tariff),20,20,50
1438,Qalyubia,Qalyub,Transportation,Taxi 1 km (Standard Tariff),11,8,30
1439,Qalyubia,Qalyub,Transportation,Taxi 1 Hour Waiting (Standard Tariff),50,30,100
1440,Qalyubia,Qalyub,Transportation,Gasoline (1 Liter),19.03,15,24
1441,Qalyubia,Qalyub,Transportation,Volkswagen Golf 1.5 (or Equivalent New Compact Car),1690000,1500000,1950000
1442,Qalyubia,Qalyub,Transportation,Toyota Corolla Sedan 1.6 (or Equivalent New Mid-Size Car),1451578.95,1200000,1700000
1443,Qalyubia,Qalyub,Utilities (Monthly),"Basic Utilities for 85 m2 Apartment (Electricity, Heating, Cooling, Water, Garbage)",669.6,470,2000
1444,Qalyubia,Qalyub,Utilities (Monthly),"Mobile Phone Plan (Monthly, with Calls and 10GB+ Data)",335.79,150,600
1445,Qalyubia,Qalyub,Utilities (Monthly),"Broadband Internet (Unlimited Data, 60 Mbps or Higher)",533.64,250,1000
1446,Qalyubia,Qalyub,Sports And Leisure,Monthly Fitness Club Membership,300,,
1447,Qalyubia,Qalyub,Sports And Leisure,"Tennis Court Rental (1 Hour, Weekend)",50,,
1448,Qalyubia,Qalyub,Sports And Leisure,Cinema Ticket (International Release),150,100,350
1449,Qalyubia,Qalyub,Childcare,"Private Full-Day Preschool or Kindergarten, Monthly Fee per Child",4155.56,2500,8000
1450,Qalyubia,Qalyub,Childcare,"International Primary School, Annual Tuition per Child",111363.64,70000,485251.16
1451,Qalyubia,Qalyub,Clothing And Shoes,Jeans (Levi's 501 or Similar),1503.57,600,4000
1452,Qalyubia,Qalyub,Clothing And Shoes,Summer Dress in a Chain Store (e.g. Zara or H&M),2277.27,800,4000
1453,Qalyubia,Qalyub,Clothing And Shoes,Nike Running Shoes (Mid-Range),5825,3000,12000
1454,Qalyubia,Qalyub,Clothing And Shoes,Men's Leather Business Shoes,2877.78,700,6000
1455,Qalyubia,Qalyub,Rent Per Month,1 Bedroom Apartment in City Centre,2500,,
1456,Qalyubia,Qalyub,Rent Per Month,1 Bedroom Apartment Outside of City Centre,2000,,
1457,Qalyubia,Qalyub,Rent Per Month,3 Bedroom Apartment in City Centre,4000,,
1458,Qalyubia,Qalyub,Rent Per Month,3 Bedroom Apartment Outside of City Centre,3500,,
1459,Qalyubia,Qalyub,Buy Apartment Price,Price per Square Meter to Buy Apartment in City Centre,15000,,
1460,Qalyubia,Qalyub,Buy Apartment Price,Price per Square Meter to Buy Apartment Outside of Centre,13000,,
1461,Qalyubia,Qalyub,Salaries And Financing,"Annual Mortgage Interest Rate (20-Year Fixed, in %)",17.47,8,27.5
1462,North Sinai,Rafah,Restaurants,Meal at an Inexpensive Restaurant,100,,
1463,North Sinai,Rafah,Restaurants,Combo Meal at McDonald's (or Equivalent Fast-Food Meal),250,,
1464,North Sinai,Rafah,Restaurants,Cappuccino (Regular Size),70,,
1465,North Sinai,Rafah,Restaurants,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle)",15,,
1466,North Sinai,Rafah,Restaurants,Bottled Water (0.33 Liter),7,,
1467,North Sinai,Rafah,Markets,"Milk (Regular, 1 Liter)",45,,
1468,North Sinai,Rafah,Markets,Fresh White Bread (500 g Loaf),20,,
1469,North Sinai,Rafah,Markets,White Rice (1 kg),19,,
1470,North Sinai,Rafah,Markets,"Eggs (12, Large Size)",72,,
1471,North Sinai,Rafah,Markets,Local Cheese (1 kg),80,,
1472,North Sinai,Rafah,Markets,Chicken Fillets (1 kg),200,,
1473,North Sinai,Rafah,Markets,Beef Round or Equivalent Back Leg Red Meat (1 kg),430,,
1474,North Sinai,Rafah,Markets,Apples (1 kg),70,,
1475,North Sinai,Rafah,Markets,Bananas (1 kg),30,,
1476,North Sinai,Rafah,Markets,Oranges (1 kg),20,,
1477,North Sinai,Rafah,Markets,Tomatoes (1 kg),10,,
1478,North Sinai,Rafah,Markets,Potatoes (1 kg),15,,
1479,North Sinai,Rafah,Markets,Onions (1 kg),25,,
1480,North Sinai,Rafah,Markets,Lettuce (1 Head),15,,
1481,North Sinai,Rafah,Markets,Bottled Water (1.5 Liter),10,,
1482,North Sinai,Rafah,Markets,"Cigarettes (Pack of 20, Marlboro)",120,,
1483,North Sinai,Rafah,Utilities (Monthly),"Basic Utilities for 85 m2 Apartment (Electricity, Heating, Cooling, Water, Garbage)",566.67,,
1484,North Sinai,Rafah,Utilities (Monthly),"Mobile Phone Plan (Monthly, with Calls and 10GB+ Data)",200,,
1485,North Sinai,Rafah,Sports And Leisure,Monthly Fitness Club Membership,250,,
1486,North Sinai,Rafah,Sports And Leisure,"Tennis Court Rental (1 Hour, Weekend)",400,,
1487,South Sinai,Sharm El Sheikh,Restaurants,Meal at an Inexpensive Restaurant,400,,
1488,South Sinai,Sharm El Sheikh,Restaurants,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks)",1100,1000,1200
1489,South Sinai,Sharm El Sheikh,Restaurants,Combo Meal at McDonald's (or Equivalent Fast-Food Meal),275,250,300
1490,South Sinai,Sharm El Sheikh,Restaurants,Domestic Draft Beer (0.5 Liter),150,100,200
1491,South Sinai,Sharm El Sheikh,Restaurants,Imported Beer (0.33 Liter Bottle),250,,
1492,South Sinai,Sharm El Sheikh,Restaurants,Cappuccino (Regular Size),90,60,120
1493,South Sinai,Sharm El Sheikh,Restaurants,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle)",16.5,15,18
1494,South Sinai,Sharm El Sheikh,Restaurants,Bottled Water (0.33 Liter),23.33,10,50
1495,South Sinai,Sharm El Sheikh,Markets,"Milk (Regular, 1 Liter)",45,,
1496,South Sinai,Sharm El Sheikh,Markets,White Rice (1 kg),25,,
1497,South Sinai,Sharm El Sheikh,Markets,"Eggs (12, Large Size)",62.6,58,67.2
1498,South Sinai,Sharm El Sheikh,Markets,Chicken Fillets (1 kg),200,,
1499,South Sinai,Sharm El Sheikh,Markets,Apples (1 kg),80,,
1500,South Sinai,Sharm El Sheikh,Markets,Bananas (1 kg),25,,
1501,South Sinai,Sharm El Sheikh,Markets,Oranges (1 kg),25,,
1502,South Sinai,Sharm El Sheikh,Markets,Tomatoes (1 kg),15,,
1503,South Sinai,Sharm El Sheikh,Markets,Domestic Beer (0.5 Liter Bottle),80,,
1504,South Sinai,Sharm El Sheikh,Markets,"Cigarettes (Pack of 20, Marlboro)",112.5,85,140
1505,South Sinai,Sharm El Sheikh,Transportation,One-Way Ticket (Local Transport),5,,
1506,South Sinai,Sharm El Sheikh,Transportation,Gasoline (1 Liter),23,17,24
1507,South Sinai,Sharm El Sheikh,Transportation,Volkswagen Golf 1.5 (or Equivalent New Compact Car),1690000,,
1508,South Sinai,Sharm El Sheikh,Transportation,Toyota Corolla Sedan 1.6 (or Equivalent New Mid-Size Car),1150000,,
1509,South Sinai,Sharm El Sheikh,Utilities (Monthly),"Mobile Phone Plan (Monthly, with Calls and 10GB+ Data)",620.17,,
1510,South Sinai,Sharm El Sheikh,Utilities (Monthly),"Broadband Internet (Unlimited Data, 60 Mbps or Higher)",1550.43,,
1511,South Sinai,Sharm El Sheikh,Rent Per Month,1 Bedroom Apartment in City Centre,19302.57,18605.15,20000
1512,South Sinai,Sharm El Sheikh,Rent Per Month,1 Bedroom Apartment Outside of City Centre,14501.43,12000,16000
1513,South Sinai,Sharm El Sheikh,Rent Per Month,3 Bedroom Apartment in City Centre,33004.29,31008.58,35000
1514,South Sinai,Sharm El Sheikh,Rent Per Month,3 Bedroom Apartment Outside of City Centre,28953.86,27907.72,30000
1515,South Sinai,Sharm El Sheikh,Buy Apartment Price,Price per Square Meter to Buy Apartment in City Centre,52714.59,,
1516,South Sinai,Sharm El Sheikh,Buy Apartment Price,Price per Square Meter to Buy Apartment Outside of Centre,37210.3,,
1517,South Sinai,Sharm El Sheikh,Salaries And Financing,Average Monthly Net Salary (After Tax),8000,,
1518,South Sinai,Sharm El Sheikh,Salaries And Financing,"Annual Mortgage Interest Rate (20-Year Fixed, in %)",26.5,,
1519,Giza,Sheikh Zayed,Restaurants,Meal at an Inexpensive Restaurant,200,120,500
1520,Giza,Sheikh Zayed,Restaurants,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks)",800,500,1500
1521,Giza,Sheikh Zayed,Restaurants,Combo Meal at McDonald's (or Equivalent Fast-Food Meal),225,200,250
1522,Giza,Sheikh Zayed,Restaurants,Domestic Draft Beer (0.5 Liter),72.5,60,300
1523,Giza,Sheikh Zayed,Restaurants,Imported Beer (0.33 Liter Bottle),150,90,200
1524,Giza,Sheikh Zayed,Restaurants,Cappuccino (Regular Size),64.12,30,120
1525,Giza,Sheikh Zayed,Restaurants,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle)",16.38,15,60
1526,Giza,Sheikh Zayed,Restaurants,Bottled Water (0.33 Liter),6.53,5,25
1527,Giza,Sheikh Zayed,Markets,"Milk (Regular, 1 Liter)",43.93,38,50
1528,Giza,Sheikh Zayed,Markets,Fresh White Bread (500 g Loaf),39.57,20,120
1529,Giza,Sheikh Zayed,Markets,White Rice (1 kg),30,26,40
1530,Giza,Sheikh Zayed,Markets,"Eggs (12, Large Size)",61.17,36,72
1531,Giza,Sheikh Zayed,Markets,Local Cheese (1 kg),208.12,80,400
1532,Giza,Sheikh Zayed,Markets,Chicken Fillets (1 kg),220.62,180,260
1533,Giza,Sheikh Zayed,Markets,Beef Round or Equivalent Back Leg Red Meat (1 kg),470.26,400,500
1534,Giza,Sheikh Zayed,Markets,Apples (1 kg),72.11,40,100
1535,Giza,Sheikh Zayed,Markets,Bananas (1 kg),32.5,25,50
1536,Giza,Sheikh Zayed,Markets,Oranges (1 kg),22.69,10,35
1537,Giza,Sheikh Zayed,Markets,Tomatoes (1 kg),17.04,10,25
1538,Giza,Sheikh Zayed,Markets,Potatoes (1 kg),17.08,7,30
1539,Giza,Sheikh Zayed,Markets,Onions (1 kg),18.57,10,30
1540,Giza,Sheikh Zayed,Markets,Lettuce (1 Head),14,5,30
1541,Giza,Sheikh Zayed,Markets,Bottled Water (1.5 Liter),9,8,12
1542,Giza,Sheikh Zayed,Markets,Bottle of Wine (Mid-Range),300,150,500
1543,Giza,Sheikh Zayed,Markets,Domestic Beer (0.5 Liter Bottle),50,50,90
1544,Giza,Sheikh Zayed,Markets,Imported Beer (0.33 Liter Bottle),140,45,160
1545,Giza,Sheikh Zayed,Markets,"Cigarettes (Pack of 20, Marlboro)",84,80,150
1546,Giza,Sheikh Zayed,Transportation,One-Way Ticket (Local Transport),13.5,12,15
1547,Giza,Sheikh Zayed,Transportation,Taxi Start (Standard Tariff),28,20,50
1548,Giza,Sheikh Zayed,Transportation,Taxi 1 km (Standard Tariff),22.5,10,30
1549,Giza,Sheikh Zayed,Transportation,Taxi 1 Hour Waiting (Standard Tariff),100,70,100
1550,Giza,Sheikh Zayed,Transportation,Gasoline (1 Liter),18.25,15,24
1551,Giza,Sheikh Zayed,Transportation,Volkswagen Golf 1.5 (or Equivalent New Compact Car),1600000,1600000,1800000
1552,Giza,Sheikh Zayed,Transportation,Toyota Corolla Sedan 1.6 (or Equivalent New Mid-Size Car),1506250,1200000,1800000
1553,Giza,Sheikh Zayed,Utilities (Monthly),"Basic Utilities for 85 m2 Apartment (Electricity, Heating, Cooling, Water, Garbage)",669.6,470,2200
1554,Giza,Sheikh Zayed,Utilities (Monthly),"Mobile Phone Plan (Monthly, with Calls and 10GB+ Data)",335.79,150,600
1555,Giza,Sheikh Zayed,Utilities (Monthly),"Broadband Internet (Unlimited Data, 60 Mbps or Higher)",533.64,250,1000
1556,Giza,Sheikh Zayed,Sports And Leisure,Monthly Fitness Club Membership,2000,2000,2000
1557,Giza,Sheikh Zayed,Sports And Leisure,"Tennis Court Rental (1 Hour, Weekend)",500,,
1558,Giza,Sheikh Zayed,Sports And Leisure,Cinema Ticket (International Release),150,100,200
1559,Giza,Sheikh Zayed,Childcare,"Private Full-Day Preschool or Kindergarten, Monthly Fee per Child",4155.56,2500,7000
1560,Giza,Sheikh Zayed,Childcare,"International Primary School, Annual Tuition per Child",111363.64,70000,308661.93
1561,Giza,Sheikh Zayed,Clothing And Shoes,Jeans (Levi's 501 or Similar),1503.57,600,3000
1562,Giza,Sheikh Zayed,Clothing And Shoes,Summer Dress in a Chain Store (e.g. Zara or H&M),2300,800,4000
1563,Giza,Sheikh Zayed,Clothing And Shoes,Nike Running Shoes (Mid-Range),6500,3500,12000
1564,Giza,Sheikh Zayed,Clothing And Shoes,Men's Leather Business Shoes,2750,700,5000
1565,Giza,Sheikh Zayed,Rent Per Month,1 Bedroom Apartment in City Centre,10000,,
1566,Giza,Sheikh Zayed,Rent Per Month,1 Bedroom Apartment Outside of City Centre,4000,,
1567,Giza,Sheikh Zayed,Rent Per Month,3 Bedroom Apartment in City Centre,26000,22000,30000
1568,Giza,Sheikh Zayed,Rent Per Month,3 Bedroom Apartment Outside of City Centre,10000,,
1569,Giza,Sheikh Zayed,Buy Apartment Price,Price per Square Meter to Buy Apartment in City Centre,55000,,
1570,Giza,Sheikh Zayed,Buy Apartment Price,Price per Square Meter to Buy Apartment Outside of Centre,30000,,
1571,Giza,Sheikh Zayed,Salaries And Financing,Average Monthly Net Salary (After Tax),7000,,
1572,Giza,Sheikh Zayed,Salaries And Financing,"Annual Mortgage Interest Rate (20-Year Fixed, in %)",20.5,14,24
1573,Monufia,Shebin El Kom,Restaurants,Meal at an Inexpensive Restaurant,200,120,500
1574,Monufia,Shebin El Kom,Restaurants,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks)",600,500,1500
1575,Monufia,Shebin El Kom,Restaurants,Combo Meal at McDonald's (or Equivalent Fast-Food Meal),250,200,300
1576,Monufia,Shebin El Kom,Restaurants,Domestic Draft Beer (0.5 Liter),72.5,60,110
1577,Monufia,Shebin El Kom,Restaurants,Imported Beer (0.33 Liter Bottle),150,90,300
1578,Monufia,Shebin El Kom,Restaurants,Cappuccino (Regular Size),64.12,30,120
1579,Monufia,Shebin El Kom,Restaurants,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle)",15,15,20
1580,Monufia,Shebin El Kom,Restaurants,Bottled Water (0.33 Liter),6,5,10
1581,Monufia,Shebin El Kom,Markets,"Milk (Regular, 1 Liter)",43.93,38,50
1582,Monufia,Shebin El Kom,Markets,Fresh White Bread (500 g Loaf),39.57,20,120
1583,Monufia,Shebin El Kom,Markets,White Rice (1 kg),33.52,26,40
1584,Monufia,Shebin El Kom,Markets,"Eggs (12, Large Size)",61.17,36,72
1585,Monufia,Shebin El Kom,Markets,Local Cheese (1 kg),208.12,80,400
1586,Monufia,Shebin El Kom,Markets,Chicken Fillets (1 kg),220.62,180,250
1587,Monufia,Shebin El Kom,Markets,Beef Round or Equivalent Back Leg Red Meat (1 kg),470.26,400,500
1588,Monufia,Shebin El Kom,Markets,Apples (1 kg),72.11,40,90
1589,Monufia,Shebin El Kom,Markets,Bananas (1 kg),33.82,25,50
1590,Monufia,Shebin El Kom,Markets,Oranges (1 kg),22.69,10,35
1591,Monufia,Shebin El Kom,Markets,Tomatoes (1 kg),17.04,10,25
1592,Monufia,Shebin El Kom,Markets,Potatoes (1 kg),17.08,7,30
1593,Monufia,Shebin El Kom,Markets,Onions (1 kg),18.57,10,30
1594,Monufia,Shebin El Kom,Markets,Lettuce (1 Head),14,5,30
1595,Monufia,Shebin El Kom,Markets,Bottled Water (1.5 Liter),10.12,8,12
1596,Monufia,Shebin El Kom,Markets,Bottle of Wine (Mid-Range),300,150,500
1597,Monufia,Shebin El Kom,Markets,Domestic Beer (0.5 Liter Bottle),66,60,90
1598,Monufia,Shebin El Kom,Markets,Imported Beer (0.33 Liter Bottle),140,45,160
1599,Monufia,Shebin El Kom,Markets,"Cigarettes (Pack of 20, Marlboro)",100,80,150
1600,Monufia,Shebin El Kom,Transportation,Taxi Start (Standard Tariff),30,20,50
1601,Monufia,Shebin El Kom,Transportation,Taxi 1 km (Standard Tariff),22.5,10,30
1602,Monufia,Shebin El Kom,Transportation,Taxi 1 Hour Waiting (Standard Tariff),100,70,100
1603,Monufia,Shebin El Kom,Transportation,Gasoline (1 Liter),19.03,15,24
1604,Monufia,Shebin El Kom,Transportation,Volkswagen Golf 1.5 (or Equivalent New Compact Car),1690000,1690000,1800000
1605,Monufia,Shebin El Kom,Transportation,Toyota Corolla Sedan 1.6 (or Equivalent New Mid-Size Car),1506250,1200000,1700000
1606,Monufia,Shebin El Kom,Utilities (Monthly),"Basic Utilities for 85 m2 Apartment (Electricity, Heating, Cooling, Water, Garbage)",669.6,470,1000
1607,Monufia,Shebin El Kom,Utilities (Monthly),"Mobile Phone Plan (Monthly, with Calls and 10GB+ Data)",335.79,150,500
1608,Monufia,Shebin El Kom,Utilities (Monthly),"Broadband Internet (Unlimited Data, 60 Mbps or Higher)",533.64,250,1000
1609,Monufia,Shebin El Kom,Sports And Leisure,Cinema Ticket (International Release),150,100,150
1610,Monufia,Shebin El Kom,Childcare,"Private Full-Day Preschool or Kindergarten, Monthly Fee per Child",4155.56,2500,5000
1611,Monufia,Shebin El Kom,Childcare,"International Primary School, Annual Tuition per Child",111363.64,70000,308661.93
1612,Monufia,Shebin El Kom,Clothing And Shoes,Jeans (Levi's 501 or Similar),1503.57,600,3000
1613,Monufia,Shebin El Kom,Clothing And Shoes,Summer Dress in a Chain Store (e.g. Zara or H&M),2300,800,4000
1614,Monufia,Shebin El Kom,Clothing And Shoes,Nike Running Shoes (Mid-Range),6545.45,3500,12000
1615,Monufia,Shebin El Kom,Clothing And Shoes,Men's Leather Business Shoes,2877.78,700,5000
1616,Monufia,Shebin El Kom,Salaries And Financing,"Annual Mortgage Interest Rate (20-Year Fixed, in %)",20.5,14,24
